county,precinct,HOR_DEM,HOR_REP,HOR_CON,HOR_GRE,HOR_WOR,HOR_IND,HOR_WEP,HOR_REF,Sen_DEM,Sen_REP,Sen_CON,Sen_WOR,Sen_IND,Sen_WEP,Sen_REF,Gov_DEM,Gov_REP,Gov_CON,Gov_GRE,Gov_WOR,Gov_IND,Gov_WEP,Gov_REF,Gov_SAM,Gov_LBT,county_id,original_precinct_name
Erie County,CKTW 018,254,157,0,0,27,0,4,0,217,161,36,19,6,2,3,180,192,43,4,15,4,1,6,2,10,Erie County,CKTW 018
Erie County,CKTW 019,213,107,0,0,10,0,6,0,178,114,33,5,8,4,0,134,139,42,8,6,3,3,4,0,4,Erie County,CKTW 019
Erie County,CKTW 020,214,83,0,0,14,0,3,0,194,76,31,9,7,3,0,157,100,28,12,5,2,2,0,0,16,Erie County,CKTW 020
Erie County,CKTW 021,250,113,0,0,12,0,4,0,231,103,23,10,4,2,2,186,140,28,11,1,7,0,2,4,10,Erie County,CKTW 021
Erie County,CKTW 022,293,152,0,0,20,0,3,0,274,156,21,13,5,4,0,219,187,25,6,10,6,2,2,3,8,Erie County,CKTW 022
Erie County,CKTW 023,152,78,0,0,12,0,7,0,136,83,16,4,8,5,1,109,93,16,6,5,3,2,1,3,14,Erie County,CKTW 023
Erie County,CKTW 024,174,89,0,0,23,0,3,0,146,83,34,11,10,5,4,123,101,41,5,7,4,0,4,1,11,Erie County,CKTW 024
Erie County,CKTW 025,138,92,0,0,13,0,2,0,134,79,18,8,3,1,2,107,99,23,3,7,3,2,4,1,5,Erie County,CKTW 025
Erie County,CKTW 026,142,69,0,0,11,0,5,0,136,62,8,8,5,3,1,112,80,14,5,5,0,3,3,2,4,Erie County,CKTW 026
Erie County,CKTW 027,93,34,0,0,6,0,0,0,85,33,6,4,4,0,0,72,41,10,0,3,3,0,2,2,3,Erie County,CKTW 027
Erie County,CKTW 028,265,158,0,0,19,0,3,0,231,161,34,8,9,3,2,176,211,40,8,5,8,2,2,0,7,Erie County,CKTW 028
Erie County,CKTW 029,102,52,0,0,7,0,3,0,94,44,17,6,4,3,0,77,53,17,5,6,4,1,0,3,7,Erie County,CKTW 029
Erie County,CKTW 030,92,40,0,0,2,0,3,0,93,32,8,3,2,1,1,79,39,8,3,2,2,0,0,2,5,Erie County,CKTW 030
Erie County,CKTW 031,316,48,0,0,13,0,5,0,314,33,17,7,3,4,1,297,58,14,9,4,5,2,3,0,9,Erie County,CKTW 031
Erie County,CKTW 032,55,13,0,0,1,0,2,0,51,15,2,1,1,1,0,40,16,2,2,2,1,0,0,3,3,Erie County,CKTW 032
Erie County,CKTW 033,345,61,0,0,9,0,5,0,327,54,16,10,4,7,2,321,68,21,4,4,1,2,1,4,5,Erie County,CKTW 033
Erie County,CKTW 034,233,64,0,0,16,0,4,0,215,55,20,12,6,6,1,200,72,19,7,7,4,4,1,7,8,Erie County,CKTW 034
Erie County,CKTW 035,256,136,0,0,12,0,3,0,231,139,27,5,5,2,1,189,165,41,8,3,6,2,1,1,6,Erie County,CKTW 035
Erie County,CKTW 036,134,55,0,0,3,0,1,0,124,46,13,5,1,2,1,105,61,9,4,2,0,1,3,3,5,Erie County,CKTW 036
Erie County,CKTW 037,136,72,0,0,9,0,3,0,118,77,12,7,3,3,0,107,92,9,3,2,3,0,1,0,6,Erie County,CKTW 037
Erie County,CKTW 038,93,58,0,0,8,0,0,0,81,56,15,4,3,0,1,64,72,15,0,1,2,0,4,0,4,Erie County,CKTW 038
Erie County,CKTW 039,150,67,0,0,10,0,3,0,133,66,21,6,6,3,1,110,87,27,5,4,0,2,0,0,7,Erie County,CKTW 039
Erie County,CKTW 040,235,97,0,0,13,0,4,0,203,101,29,8,5,2,1,171,133,33,2,3,3,4,2,1,6,Erie County,CKTW 040
Erie County,CKTW 041,289,127,0,0,9,0,7,0,275,138,23,9,8,3,0,228,173,29,9,3,4,2,3,0,10,Erie County,CKTW 041
Erie County,CKTW 042,197,36,0,0,9,0,2,0,192,36,9,9,2,1,0,180,39,11,3,8,4,1,0,2,4,Erie County,CKTW 042
Erie County,CKTW 043,451,159,0,0,20,0,7,0,415,156,27,15,10,8,2,390,175,34,16,9,6,4,6,6,7,Erie County,CKTW 043
Erie County,CKTW 044,213,112,0,0,13,0,3,0,199,105,15,10,3,4,3,172,118,24,10,9,2,3,1,2,8,Erie County,CKTW 044
Erie County,CKTW 045,190,47,0,0,12,0,4,0,181,46,8,6,4,4,1,169,61,10,2,6,1,5,2,3,1,Erie County,CKTW 045
Erie County,CKTW 046,226,134,0,0,17,0,10,0,199,151,13,7,9,9,0,168,175,23,8,3,4,3,3,5,7,Erie County,CKTW 046
Erie County,CKTW 047,185,125,0,0,11,0,10,0,161,128,21,6,7,3,3,144,145,24,3,8,3,1,1,1,7,Erie County,CKTW 047
Erie County,CKTW 048,189,114,0,0,16,0,5,0,171,106,29,10,6,5,2,132,135,29,10,5,2,4,2,2,10,Erie County,CKTW 048
Erie County,CKTW 049,179,97,0,0,13,0,5,0,169,90,21,9,3,4,2,130,118,26,2,8,3,2,3,2,8,Erie County,CKTW 049
Erie County,CKTW 050,283,163,0,0,21,0,2,0,263,150,34,14,14,2,1,225,172,51,5,8,8,2,3,3,3,Erie County,CKTW 050
Erie County,CKTW 051,104,60,0,0,9,0,2,0,98,57,14,4,3,3,1,78,72,23,1,0,2,1,2,1,3,Erie County,CKTW 051
Erie County,CKTW 052,111,74,0,0,9,0,0,0,105,71,14,6,2,0,0,80,89,14,2,5,0,0,2,3,5,Erie County,CKTW 052
Erie County,CKTW 053,266,152,0,0,11,0,5,0,223,161,31,7,6,5,5,203,173,43,2,5,2,3,5,1,7,Erie County,CKTW 053
Erie County,CKTW 054,150,91,0,0,9,0,3,0,129,92,21,6,7,0,1,113,107,27,7,0,3,0,1,0,3,Erie County,CKTW 054
Erie County,CKTW 055,158,81,0,0,11,0,0,0,143,83,16,9,1,0,0,119,99,20,3,4,1,0,1,1,7,Erie County,CKTW 055
Erie County,CKTW 056,140,87,0,0,11,0,3,0,126,78,28,5,3,2,1,100,96,29,3,3,4,2,2,4,4,Erie County,CKTW 056
Erie County,CKTW 057,131,69,0,0,10,0,4,0,118,60,18,8,6,3,1,93,83,18,4,6,2,2,2,4,6,Erie County,CKTW 057
Erie County,CKTW 058,96,50,0,0,11,0,1,0,71,57,16,5,5,0,1,56,81,15,1,3,3,0,0,1,3,Erie County,CKTW 058
Erie County,CKTW 059,223,154,0,0,27,0,3,0,204,162,23,13,7,2,0,172,185,28,4,11,3,4,3,1,6,Erie County,CKTW 059
Erie County,CKTW 060,147,67,0,0,10,0,2,0,132,57,19,8,9,2,1,114,69,22,6,4,4,2,1,1,9,Erie County,CKTW 060
Erie County,CKTW 061,164,76,0,0,9,0,3,0,144,81,19,3,7,4,1,121,101,20,2,1,4,1,0,0,8,Erie County,CKTW 061
Erie County,CKTW 062,138,78,0,0,11,0,0,0,118,77,14,6,5,2,0,101,86,22,3,2,3,1,1,4,6,Erie County,CKTW 062
Erie County,CKTW 063,164,122,0,0,15,0,2,0,132,122,21,13,5,2,2,108,151,19,4,7,4,0,2,2,11,Erie County,CKTW 063
Erie County,CKTW 064,96,56,0,0,5,0,0,0,87,53,13,2,2,0,1,59,78,14,2,1,3,0,1,4,1,Erie County,CKTW 064
Erie County,CKTW 065,155,80,0,0,13,0,2,0,148,77,13,10,4,1,0,124,90,26,5,6,2,0,2,1,5,Erie County,CKTW 065
Erie County,CKTW 066,106,47,0,0,7,0,3,0,97,45,9,7,5,2,1,78,62,10,3,4,4,1,0,0,4,Erie County,CKTW 066
Erie County,CKTW 067,208,65,0,0,9,0,0,0,198,62,15,6,4,0,2,175,81,19,1,4,4,0,1,1,3,Erie County,CKTW 067
Erie County,CKTW 068,156,81,0,0,9,0,3,0,129,88,22,6,2,3,2,106,108,28,2,2,1,2,2,2,6,Erie County,CKTW 068
Erie County,CKTW 069,125,60,0,0,8,0,1,0,117,52,11,8,4,0,1,109,65,11,2,2,2,0,3,0,1,Erie County,CKTW 069
Erie County,CKTW 070,546,300,0,0,46,0,8,0,440,310,91,27,27,6,7,355,402,107,11,19,15,1,4,4,10,Erie County,CKTW 070
Erie County,CKTW 071,260,69,0,0,17,0,6,0,247,69,12,14,4,6,1,223,82,14,7,11,4,5,3,3,5,Erie County,CKTW 071
Erie County,CKTW 072,149,73,0,0,10,0,6,0,143,69,20,3,2,5,0,118,85,21,1,4,4,5,2,2,3,Erie County,CKTW 072
Erie County,CKTW 073,167,79,0,0,9,0,7,0,164,69,20,6,4,4,2,140,81,25,9,3,4,1,1,1,6,Erie County,CKTW 073
Erie County,CKTW 074,375,217,0,0,26,0,7,0,343,210,47,9,16,1,4,288,255,55,7,3,7,0,5,6,5,Erie County,CKTW 074
Erie County,CKTW 075,119,57,0,0,5,0,2,0,113,56,11,3,3,0,0,105,60,18,1,3,2,0,0,1,1,Erie County,CKTW 075
Erie County,CKTW 076,190,113,0,0,9,0,4,0,177,103,21,5,5,3,1,133,144,23,4,3,3,1,1,4,11,Erie County,CKTW 076
Erie County,CKTW 077,85,60,0,0,7,0,3,0,70,52,15,6,4,1,2,66,60,19,1,3,6,0,0,2,0,Erie County,CKTW 077
Erie County,CKTW 078,90,52,0,0,5,0,1,0,78,50,14,4,4,1,0,53,67,16,2,3,3,1,0,2,5,Erie County,CKTW 078
Erie County,CKTW 079,317,163,0,0,27,0,8,0,288,150,41,12,11,7,3,243,186,48,5,9,8,3,5,6,8,Erie County,CKTW 079
Erie County,CKTW 080,145,98,0,0,9,0,3,0,122,100,14,9,5,1,2,97,121,22,4,8,3,0,2,1,2,Erie County,CKTW 080
Erie County,CKTW 081,219,145,0,0,16,0,8,0,191,146,32,11,10,4,2,155,179,31,3,4,7,2,3,1,6,Erie County,CKTW 081
Erie County,CKTW 082,176,120,0,0,15,0,3,0,161,101,41,15,2,1,1,120,127,46,6,8,2,0,1,2,10,Erie County,CKTW 082
Erie County,CKTW 083,216,168,0,0,17,0,5,0,176,174,38,11,6,3,2,143,199,45,3,6,2,1,2,3,8,Erie County,CKTW 083
Erie County,CKTW 084,252,127,0,0,15,0,3,0,208,144,27,11,8,2,1,171,161,41,8,1,6,1,4,2,13,Erie County,CKTW 084
Erie County,CKTW 085,226,154,0,0,24,0,7,0,207,151,32,10,11,3,2,165,182,40,6,9,10,2,3,4,2,Erie County,CKTW 085
Erie County,CKTW 086,190,118,0,0,12,0,4,0,169,122,18,6,6,6,3,120,157,26,6,2,5,3,2,2,9,Erie County,CKTW 086
Erie County,CKTW 087,135,99,0,0,10,0,5,0,113,97,25,7,3,2,2,90,118,28,5,1,2,1,2,3,5,Erie County,CKTW 087
Erie County,CKTW 088,120,89,0,0,13,0,4,0,113,80,18,10,6,4,0,97,94,19,3,5,2,2,3,1,7,Erie County,CKTW 088
Erie County,CKTW 089,167,88,0,0,13,0,2,0,146,84,24,9,10,1,1,127,100,28,7,6,5,1,1,2,3,Erie County,CKTW 089
Erie County,CKTW 090,162,85,0,0,8,0,2,0,150,74,20,6,3,1,1,125,89,26,7,4,0,1,3,0,5,Erie County,CKTW 090
Erie County,CKTW 091,241,116,0,0,10,0,5,0,212,122,26,8,5,4,1,175,150,35,4,3,5,4,2,5,3,Erie County,CKTW 091
Erie County,CKTW 092,180,93,0,0,17,0,1,0,173,100,9,8,1,1,0,149,117,12,2,3,1,1,3,2,7,Erie County,CKTW 092
Erie County,CKTW 093,94,64,0,0,6,0,2,0,82,61,13,3,4,2,1,70,71,16,0,1,5,1,0,1,5,Erie County,CKTW 093
Erie County,CKTW 094,119,77,0,0,15,0,1,0,109,74,26,5,4,1,0,85,88,32,2,3,1,0,2,0,5,Erie County,CKTW 094
Erie County,CKTW 095,209,190,0,0,26,0,8,0,187,181,37,11,10,6,1,144,219,50,3,4,6,2,3,4,17,Erie County,CKTW 095
Erie County,CLAR 001,239,175,56,0,13,4,7,11,226,189,60,10,6,5,1,187,213,71,4,4,9,2,3,6,9,Erie County,CLAR 001
Erie County,CLAR 002,324,332,71,0,15,8,8,10,293,357,73,13,17,5,2,255,387,81,10,10,13,3,3,2,14,Erie County,CLAR 002
Erie County,CLAR 003,274,337,81,0,9,0,8,16,239,358,85,3,10,8,1,192,392,92,8,6,10,7,4,1,7,Erie County,CLAR 003
Erie County,CLAR 004,193,183,34,0,7,4,6,9,187,188,41,4,9,3,1,169,201,44,5,3,5,2,0,4,4,Erie County,CLAR 004
Erie County,CLAR 005,334,288,65,0,7,4,4,12,302,322,66,6,13,3,0,258,371,66,7,5,1,5,2,2,3,Erie County,CLAR 005
Erie County,CLAR 006,543,297,68,0,25,10,13,16,512,310,75,18,21,12,5,429,360,87,11,15,13,7,10,8,24,Erie County,CLAR 006
Erie County,CLAR 007,482,384,89,0,15,7,5,20,456,412,98,10,9,8,2,390,449,95,14,7,14,4,7,6,17,Erie County,CLAR 007
Erie County,CLAR 008,343,363,98,0,22,13,12,8,316,384,103,18,16,11,2,265,429,111,10,13,13,4,10,2,4,Erie County,CLAR 008
Erie County,CLAR 009,238,169,45,0,16,5,4,13,230,179,53,13,9,9,1,177,219,59,7,7,5,4,3,4,10,Erie County,CLAR 009
Erie County,CLAR 010,241,191,43,0,6,3,3,5,230,196,44,4,6,3,3,203,228,46,2,4,6,0,4,3,4,Erie County,CLAR 010
Erie County,CLAR 011,313,256,65,0,8,4,5,16,292,274,65,8,11,4,4,236,317,80,7,5,6,2,2,3,9,Erie County,CLAR 011
Erie County,CLAR 012,264,263,66,0,15,4,10,12,227,289,73,7,20,9,2,169,337,83,10,7,12,2,4,7,11,Erie County,CLAR 012
Erie County,CLAR 013,230,188,45,0,6,3,3,12,215,195,46,6,11,5,2,198,210,50,2,4,10,0,3,4,5,Erie County,CLAR 013
Erie County,CLAR 014,270,326,66,0,11,4,3,9,252,357,66,6,9,3,3,219,364,76,9,7,8,2,5,4,7,Erie County,CLAR 014
Erie County,CLAR 015,398,284,60,0,11,3,9,8,378,300,63,7,14,4,2,350,333,65,4,4,13,4,4,1,3,Erie County,CLAR 015
